factor,source,destination,period,n,source_coef_discovery,baseline_mse,augmented_mse,incremental_oos_r2,baseline_prediction_ic,augmented_prediction_ic
MOM12_1,K200,KOSDAQ_PLUS_KOSPI_EX_K200,CONF_2023_2024,97,-0.04031351764331792,1.2982370117794404,1.2912681385161948,0.005367951460337417,,
MOM12_1,K200,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,49,-0.04031351764331792,1.5453748365543463,1.5113684445185034,0.022005270974688185,,
MOM12_1,K200,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,29,-0.04031351764331792,3.721891705954251,3.748830621519361,-0.007237963297538563,,
MOM12_1,KOSDAQ,K200,DISC_2016_2019,194,0.08377657939728089,0.9623978073096725,0.9568151632851658,0.005800765527627982,,
MOM12_1,KOSDAQ,K200,VAL_2020_2022,149,0.08377657939728089,2.142696342991164,2.136937427069735,0.0026876957811899915,,
MOM12_1,KOSDAQ,K200,CONF_2023_2024,97,0.08377657939728089,1.7262376171045593,1.7104241818943984,0.009160636434678682,,
MOM12_1,KOSDAQ,K200,STRESS_2025,49,0.08377657939728089,4.2001262063560185,4.124986876319806,0.01788977910294809,,
MOM12_1,KOSDAQ,K200,STRESS_2026,29,0.08377657939728089,10.151066889030076,10.058412822790324,0.00912752001859829,,
MOM12_1,KOSDAQ,KOSPI_EX_K200,DISC_2016_2019,194,0.06538709043340181,0.9397466774747261,0.9364070085339312,0.003553797018755245,,
MOM12_1,KOSDAQ,KOSPI_EX_K200,VAL_2020_2022,149,0.06538709043340181,1.5620374870007239,1.5673561129688696,-0.0034049285067787594,,
MOM12_1,KOSDAQ,KOSPI_EX_K200,CONF_2023_2024,97,0.06538709043340181,1.3367865708156064,1.3357655369998043,0.0007637971820581013,,
MOM12_1,KOSDAQ,KOSPI_EX_K200,STRESS_2025,49,0.06538709043340181,1.1823678975338825,1.1648362260656595,0.01482759427483571,,
MOM12_1,KOSDAQ,KOSPI_EX_K200,STRESS_2026,29,0.06538709043340181,4.043705054683326,4.049179875429422,-0.0013539119871650573,,
MOM12_1,KOSDAQ,KOSPI_ALL,DISC_2016_2019,194,0.10061119836946363,0.9455714696784201,0.9381778489616136,0.007819208757769536,,
MOM12_1,KOSDAQ,KOSPI_ALL,VAL_2020_2022,149,0.10061119836946363,1.6943458472499457,1.6923535677200559,0.0011758399462090674,,
MOM12_1,KOSDAQ,KOSPI_ALL,CONF_2023_2024,97,0.10061119836946363,1.4332210972715982,1.428899636787629,0.0030152085342560753,,
MOM12_1,KOSDAQ,KOSPI_ALL,STRESS_2025,49,0.10061119836946363,2.415782033146328,2.3470402837983086,0.02845527800307779,,
MOM12_1,KOSDAQ,KOSPI_ALL,STRESS_2026,29,0.10061119836946363,6.345275540112128,6.2900127492835685,0.008709281492854326,,
MOM12_1,KOSDAQ,KOSPI_KOSDAQ_ALL,DISC_2016_2019,194,0.1503430661858346,0.9799199809726876,0.9727302660863613,0.007337042846283892,,
MOM12_1,KOSDAQ,KOSPI_KOSDAQ_ALL,VAL_2020_2022,149,0.1503430661858346,1.5644939058041099,1.5617909891854163,0.0017276619670207882,,
MOM12_1,KOSDAQ,KOSPI_KOSDAQ_ALL,CONF_2023_2024,97,0.1503430661858346,1.3960691991688037,1.3961605640953494,-6.544441106504095e-05,,
MOM12_1,KOSDAQ,KOSPI_KOSDAQ_ALL,STRESS_2025,49,0.1503430661858346,2.0328582857099193,1.9817652805443726,0.025133579416089957,,
MOM12_1,KOSDAQ,KOSPI_KOSDAQ_ALL,STRESS_2026,29,0.1503430661858346,4.821535426130745,4.8514859591692465,-0.006211824738688421,,
MOM12_1,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,DISC_2016_2019,194,0.12457561065919737,0.9832902191019227,0.9807119641325803,0.0026220691706840826,,
MOM12_1,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,VAL_2020_2022,149,0.12457561065919737,1.2942364887373194,1.2912002755056022,0.002345949336260311,,
MOM12_1,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,CONF_2023_2024,97,0.12457561065919737,1.2982370117794404,1.3094077153553039,-0.008604517876556583,,
MOM12_1,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,49,0.12457561065919737,1.5453748365543463,1.52160494261776,0.015381312917961631,,
MOM12_1,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,29,0.12457561065919737,3.721891705954251,3.722114290819322,-5.9804229315618684e-05,,
MOM12_1,KOSPI_EX_K200,K200,DISC_2016_2019,194,0.037449215976673535,0.9623978073096725,0.9614203676808621,0.001015629525947026,,
MOM12_1,KOSPI_EX_K200,K200,VAL_2020_2022,149,0.037449215976673535,2.142696342991164,2.137477026151578,0.002435863978887398,,
MOM12_1,KOSPI_EX_K200,K200,CONF_2023_2024,97,0.037449215976673535,1.7262376171045593,1.7155147719806336,0.006211685469994066,,
MOM12_1,KOSPI_EX_K200,K200,STRESS_2025,49,0.037449215976673535,4.2001262063560185,4.19758305181612,0.0006054947910969499,,
MOM12_1,KOSPI_EX_K200,K200,STRESS_2026,29,0.037449215976673535,10.151066889030076,10.13936489584896,0.0011527845603857,,
MOM12_1,KOSPI_EX_K200,KOSDAQ,DISC_2016_2019,194,0.07896603712705884,0.9984664744544791,0.9935515879735478,0.004922435160996885,,
MOM12_1,KOSPI_EX_K200,KOSDAQ,VAL_2020_2022,149,0.07896603712705884,0.9455063618234091,0.9726887574805393,-0.028749035178048832,,
MOM12_1,KOSPI_EX_K200,KOSDAQ,CONF_2023_2024,97,0.07896603712705884,0.9372155824808852,0.9279289518856405,0.009908745403765296,,
MOM12_1,KOSPI_EX_K200,KOSDAQ,STRESS_2025,49,0.07896603712705884,1.3593919804348973,1.3906460446197555,-0.02299120830097845,,
MOM12_1,KOSPI_EX_K200,KOSDAQ,STRESS_2026,29,0.07896603712705884,2.412608513401884,2.3683733263480455,0.0183350041285667,,
MOM12_1,KOSPI_EX_K200,KOSPI_ALL,DISC_2016_2019,194,0.06445413890928293,0.9455714696784201,0.9443740642774612,0.0012663298749550078,,
MOM12_1,KOSPI_EX_K200,KOSPI_ALL,VAL_2020_2022,149,0.06445413890928293,1.6943458472499457,1.6915048655350893,0.0016767425136182679,,
MOM12_1,KOSPI_EX_K200,KOSPI_ALL,CONF_2023_2024,97,0.06445413890928293,1.4332210972715982,1.418893434836205,0.009996826353357857,,
MOM12_1,KOSPI_EX_K200,KOSPI_ALL,STRESS_2025,49,0.06445413890928293,2.415782033146328,2.4003853444878147,0.006373376590793067,,
MOM12_1,KOSPI_EX_K200,KOSPI_ALL,STRESS_2026,29,0.06445413890928293,6.345275540112128,6.345243681575061,5.020827994917099e-06,,
MOM12_1,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,DISC_2016_2019,194,0.08102282938403324,0.9799199809726876,0.9770983550880437,0.0028794451990286074,,
MOM12_1,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,VAL_2020_2022,149,0.08102282938403324,1.5644939058041099,1.5653570976771347,-0.0005517387251061656,,
MOM12_1,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,CONF_2023_2024,97,0.08102282938403324,1.3960691991688037,1.3856165951592214,0.007487167552873153,,
MOM12_1,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,STRESS_2025,49,0.08102282938403324,2.0328582857099193,2.0576475829741816,-0.012194306626546414,,
MOM12_1,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,STRESS_2026,29,0.08102282938403324,4.821535426130745,4.8122479415648085,0.0019262504047158346,,
MOM12_1,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,DISC_2016_2019,194,0.0727630796110148,0.9832902191019227,0.9808300776579606,0.0025019484544542836,,
MOM12_1,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,VAL_2020_2022,149,0.0727630796110148,1.2942364887373194,1.2983431914902952,-0.0031730698282059766,,
MOM12_1,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,CONF_2023_2024,97,0.0727630796110148,1.2982370117794404,1.293446448498897,0.0036900529233696577,,
MOM12_1,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,49,0.0727630796110148,1.5453748365543463,1.567176754739721,-0.014107851163142726,,
MOM12_1,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,29,0.0727630796110148,3.721891705954251,3.705969581411627,0.004277965561746977,,
MOM12_1,KOSPI_ALL,K200,DISC_2016_2019,194,0.050974300522722636,0.9623978073096725,0.9618258064906027,0.0005943496698821438,,
MOM12_1,KOSPI_ALL,K200,VAL_2020_2022,149,0.050974300522722636,2.142696342991164,2.1373203817701087,0.00250897017612417,,
MOM12_1,KOSPI_ALL,K200,CONF_2023_2024,97,0.050974300522722636,1.7262376171045593,1.7151261507168067,0.006436811640329054,,
MOM12_1,KOSPI_ALL,K200,STRESS_2025,49,0.050974300522722636,4.2001262063560185,4.195618464538786,0.0010732396113267706,,
MOM12_1,KOSPI_ALL,K200,STRESS_2026,29,0.050974300522722636,10.151066889030076,10.148718313844315,0.000231362398793733,,
MOM12_1,KOSPI_ALL,KOSDAQ,DISC_2016_2019,194,0.009799602382999461,0.9984664744544791,0.9983957076095125,7.087553440920935e-05,,
MOM12_1,KOSPI_ALL,KOSDAQ,VAL_2020_2022,149,0.009799602382999461,0.9455063618234091,0.9482965355995137,-0.002950983609167679,,
MOM12_1,KOSPI_ALL,KOSDAQ,CONF_2023_2024,97,0.009799602382999461,0.9372155824808852,0.9368188026199317,0.00042336029017275845,,
MOM12_1,KOSPI_ALL,KOSDAQ,STRESS_2025,49,0.009799602382999461,1.3593919804348973,1.365941628422997,-0.004818071669073998,,
MOM12_1,KOSPI_ALL,KOSDAQ,STRESS_2026,29,0.009799602382999461,2.412608513401884,2.406087438702992,0.002702914568471493,,
MOM12_1,KOSPI_ALL,KOSPI_EX_K200,DISC_2016_2019,194,0.08151220654006447,0.9397466774747261,0.9378318930823318,0.002037553777300527,,
MOM12_1,KOSPI_ALL,KOSPI_EX_K200,VAL_2020_2022,149,0.08151220654006447,1.5620374870007239,1.578347270874765,-0.010441352406565851,,
MOM12_1,KOSPI_ALL,KOSPI_EX_K200,CONF_2023_2024,97,0.08151220654006447,1.3367865708156064,1.343784946716025,-0.005235223073903894,,
MOM12_1,KOSPI_ALL,KOSPI_EX_K200,STRESS_2025,49,0.08151220654006447,1.1823678975338825,1.211121308179419,-0.024318497402973094,,
MOM12_1,KOSPI_ALL,KOSPI_EX_K200,STRESS_2026,29,0.08151220654006447,4.043705054683326,4.0818497288781135,-0.009433100010745932,,
MOM12_1,KOSPI_ALL,KOSPI_KOSDAQ_ALL,DISC_2016_2019,194,0.04245036685061949,0.9799199809726876,0.9794672101216315,0.00046204879974653945,,
MOM12_1,KOSPI_ALL,KOSPI_KOSDAQ_ALL,VAL_2020_2022,149,0.04245036685061949,1.5644939058041099,1.5678142312383423,-0.0021223000114698465,,
MOM12_1,KOSPI_ALL,KOSPI_KOSDAQ_ALL,CONF_2023_2024,97,0.04245036685061949,1.3960691991688037,1.3969561235374093,-0.0006353011506403661,,
MOM12_1,KOSPI_ALL,KOSPI_KOSDAQ_ALL,STRESS_2025,49,0.04245036685061949,2.0328582857099193,2.06098605447393,-0.013836561535910397,,
MOM12_1,KOSPI_ALL,KOSPI_KOSDAQ_ALL,STRESS_2026,29,0.04245036685061949,4.821535426130745,4.815630436272519,0.0012247114946460913,,
MOM12_1,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,DISC_2016_2019,194,0.011903345323853646,0.9832902191019227,0.9832207772918878,7.062188628126354e-05,,
MOM12_1,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,VAL_2020_2022,149,0.011903345323853646,1.2942364887373194,1.2962057267859908,-0.001521544219938109,,
MOM12_1,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,CONF_2023_2024,97,0.011903345323853646,1.2982370117794404,1.2985413487190511,-0.00023442325003020237,,
MOM12_1,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,49,0.011903345323853646,1.5453748365543463,1.5530646519450872,-0.004976019544802979,,
MOM12_1,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,29,0.011903345323853646,3.721891705954251,3.717952664103737,0.0010583440254890997,,
MOM12_1,KOSPI_KOSDAQ_ALL,K200,DISC_2016_2019,194,0.09643630978207919,0.9623978073096725,0.958489750856732,0.004060749539595454,,
MOM12_1,KOSPI_KOSDAQ_ALL,K200,VAL_2020_2022,149,0.09643630978207919,2.142696342991164,2.13378963056608,0.004156777722712834,,
MOM12_1,KOSPI_KOSDAQ_ALL,K200,CONF_2023_2024,97,0.09643630978207919,1.7262376171045593,1.7008387103593696,0.014713447612033637,,
MOM12_1,KOSPI_KOSDAQ_ALL,K200,STRESS_2025,49,0.09643630978207919,4.2001262063560185,4.120122358399733,0.019047962852929534,,
MOM12_1,KOSPI_KOSDAQ_ALL,K200,STRESS_2026,29,0.09643630978207919,10.151066889030076,10.042590086275824,0.010686246474395644,,
MOM12_1,KOSPI_KOSDAQ_ALL,KOSDAQ,DISC_2016_2019,194,-0.1066276185581319,0.9984664744544791,0.9948347195576542,0.0036373328396520632,,
MOM12_1,KOSPI_KOSDAQ_ALL,KOSDAQ,VAL_2020_2022,149,-0.1066276185581319,0.9455063618234091,0.9331469007644169,0.013071790479713963,,
MOM12_1,KOSPI_KOSDAQ_ALL,KOSDAQ,CONF_2023_2024,97,-0.1066276185581319,0.9372155824808852,0.9470984471030041,-0.01054492136799312,,
MOM12_1,KOSPI_KOSDAQ_ALL,KOSDAQ,STRESS_2025,49,-0.1066276185581319,1.3593919804348973,1.3313093623469061,0.02065821962478176,,
MOM12_1,KOSPI_KOSDAQ_ALL,KOSDAQ,STRESS_2026,29,-0.1066276185581319,2.412608513401884,2.4503468181054244,-0.01564211702557894,,
MOM12_1,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,DISC_2016_2019,194,0.06905674460772931,0.9397466774747261,0.9377067456130117,0.0021707252716189895,,
MOM12_1,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,VAL_2020_2022,149,0.06905674460772931,1.5620374870007239,1.5729479273291267,-0.006984749354096431,,
MOM12_1,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,CONF_2023_2024,97,0.06905674460772931,1.3367865708156064,1.3417736935971334,-0.00373067989341358,,
MOM12_1,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,STRESS_2025,49,0.06905674460772931,1.1823678975338825,1.1742185910570704,0.006892361077977083,,
MOM12_1,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,STRESS_2026,29,0.06905674460772931,4.043705054683326,4.052624364002542,-0.002205726975285982,,
MOM12_1,KOSPI_KOSDAQ_ALL,KOSPI_ALL,DISC_2016_2019,194,0.1097134158767719,0.9455714696784201,0.942561106541489,0.0031836442124834052,,
MOM12_1,KOSPI_KOSDAQ_ALL,KOSPI_ALL,VAL_2020_2022,149,0.1097134158767719,1.6943458472499457,1.6917755383203386,0.001516991902083653,,
MOM12_1,KOSPI_KOSDAQ_ALL,KOSPI_ALL,CONF_2023_2024,97,0.1097134158767719,1.4332210972715982,1.4294687014966616,0.00261815555330569,,
MOM12_1,KOSPI_KOSDAQ_ALL,KOSPI_ALL,STRESS_2025,49,0.1097134158767719,2.415782033146328,2.3474372827200027,0.028290942431305588,,
MOM12_1,KOSPI_KOSDAQ_ALL,KOSPI_ALL,STRESS_2026,29,0.1097134158767719,6.345275540112128,6.275408330565789,0.011010902379994247,,
MOM12_1,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,DISC_2016_2019,194,-0.14687435255691697,0.9832902191019227,0.9806344326632968,0.002700918189801116,,
MOM12_1,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,VAL_2020_2022,149,-0.14687435255691697,1.2942364887373194,1.2887965454353207,0.004203206561813166,,
MOM12_1,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,CONF_2023_2024,97,-0.14687435255691697,1.2982370117794404,1.2905672682630918,0.005907814556785795,,
MOM12_1,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,49,-0.14687435255691697,1.5453748365543463,1.5271327610488603,0.011804304738233906,,
MOM12_1,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,29,-0.14687435255691697,3.721891705954251,3.751166492196566,-0.007865566371928923,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,K200,DISC_2016_2019,194,0.09311627852057659,0.9623978073096725,0.9564115821555463,0.00622011512148013,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,K200,VAL_2020_2022,149,0.09311627852057659,2.142696342991164,2.136460551112894,0.002910254595182016,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,K200,CONF_2023_2024,97,0.09311627852057659,1.7262376171045593,1.7027447173345645,0.013609308207174764,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,K200,STRESS_2025,49,0.09311627852057659,4.2001262063560185,4.131453363129154,0.01635018564988422,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,K200,STRESS_2026,29,0.09311627852057659,10.151066889030076,10.024409000181647,0.012477298222249411,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,DISC_2016_2019,194,-0.016601847675794843,0.9984664744544791,0.9984205255097564,4.6019516827366935e-05,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,VAL_2020_2022,149,-0.016601847675794843,0.9455063618234091,0.9435896948307982,0.0020271328359066088,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,CONF_2023_2024,97,-0.016601847675794843,0.9372155824808852,0.9393228898424038,-0.002248476658849752,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,STRESS_2025,49,-0.016601847675794843,1.3593919804348973,1.356002322306553,0.00249351046433266,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,STRESS_2026,29,-0.016601847675794843,2.412608513401884,2.414253510218893,-0.0006818332969773522,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,DISC_2016_2019,194,0.06254146393120853,0.9397466774747261,0.9379392391562885,0.0019233250425471082,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,VAL_2020_2022,149,0.06254146393120853,1.5620374870007239,1.5703477160037589,-0.005320121362126562,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,CONF_2023_2024,97,0.06254146393120853,1.3367865708156064,1.3363522659262927,0.00032488723240886586,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,STRESS_2025,49,0.06254146393120853,1.1823678975338825,1.1666141382520256,0.013323906471678693,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,STRESS_2026,29,0.06254146393120853,4.043705054683326,4.040539679700167,0.0007827907674653467,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,DISC_2016_2019,194,0.11319807533363963,0.9455714696784201,0.9393252747989607,0.006605735346037589,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,VAL_2020_2022,149,0.11319807533363963,1.6943458472499457,1.695688173307419,-0.0007922385265393128,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,CONF_2023_2024,97,0.11319807533363963,1.4332210972715982,1.4192400738977038,0.009754966208988858,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,STRESS_2025,49,0.11319807533363963,2.415782033146328,2.341124320070582,0.030904159419760102,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,STRESS_2026,29,0.11319807533363963,6.345275540112128,6.2704359299208825,0.01179454063391605,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,DISC_2016_2019,194,0.18257923278924842,0.9799199809726876,0.9758191241867951,0.004184889445587148,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,VAL_2020_2022,149,0.18257923278924842,1.5644939058041099,1.5654689017029484,-0.0006232021072254401,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,CONF_2023_2024,97,0.18257923278924842,1.3960691991688037,1.3800618450598976,0.011466017671929563,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,STRESS_2025,49,0.18257923278924842,2.0328582857099193,2.008965924347476,0.011753087527249795,,
MOM12_1,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,STRESS_2026,29,0.18257923278924842,4.821535426130745,4.845417639175622,-0.004953238114863812,,
OP12_REV,K200,KOSDAQ,DISC_2016_2019,193,-0.0006438902328356091,0.9893304004408777,0.9893300373372147,3.6701961536600436e-07,,
OP12_REV,K200,KOSDAQ,VAL_2020_2022,148,-0.0006438902328356091,0.759099198126468,0.7590441317761917,7.254170523718351e-05,,
OP12_REV,K200,KOSDAQ,CONF_2023_2024,97,-0.0006438902328356091,0.845396422420536,0.8454095244472618,-1.5498086315846038e-05,,
OP12_REV,K200,KOSDAQ,STRESS_2025,49,-0.0006438902328356091,0.9533771121895209,0.9534156872425168,-4.0461484235976286e-05,,
OP12_REV,K200,KOSDAQ,STRESS_2026,29,-0.0006438902328356091,2.617576218900403,2.6178786742345617,-0.00011554786140521855,,
OP12_REV,K200,KOSPI_EX_K200,DISC_2016_2019,193,-0.04760264571167632,0.969569283124715,0.9674105229606693,0.0022265145994398994,,
OP12_REV,K200,KOSPI_EX_K200,VAL_2020_2022,148,-0.04760264571167632,2.116321673361364,2.1256139289763434,-0.004390757667864564,,
OP12_REV,K200,KOSPI_EX_K200,CONF_2023_2024,97,-0.04760264571167632,2.139634916540917,2.122028460504024,0.008228719722594868,,
OP12_REV,K200,KOSPI_EX_K200,STRESS_2025,49,-0.04760264571167632,1.3480612647921586,1.35862806032483,-0.00783851283962278,,
OP12_REV,K200,KOSPI_EX_K200,STRESS_2026,29,-0.04760264571167632,2.426482084261915,2.5430621288209228,-0.048044881647856474,,
OP12_REV,K200,KOSPI_ALL,DISC_2016_2019,193,-0.40045375016212037,0.9465830904668261,0.905215864274103,0.04370163233353552,,
OP12_REV,K200,KOSPI_ALL,VAL_2020_2022,148,-0.40045375016212037,2.022860782955846,2.049242107791012,-0.013041591916482353,,
OP12_REV,K200,KOSPI_ALL,CONF_2023_2024,97,-0.40045375016212037,2.0408744390099267,2.184514220766367,-0.07038148893967389,,
OP12_REV,K200,KOSPI_ALL,STRESS_2025,49,-0.40045375016212037,1.2942319329647762,1.4848523012904356,-0.14728455037343546,,
OP12_REV,K200,KOSPI_ALL,STRESS_2026,29,-0.40045375016212037,3.5332391577565367,3.566404583048988,-0.009386691308354678,,
OP12_REV,K200,KOSPI_KOSDAQ_ALL,DISC_2016_2019,193,-0.07268568830915893,0.9546089894727124,0.9522577090680754,0.002463082194455124,,
OP12_REV,K200,KOSPI_KOSDAQ_ALL,VAL_2020_2022,148,-0.07268568830915893,1.333324887407896,1.3328597191332023,0.0003488784159710878,,
OP12_REV,K200,KOSPI_KOSDAQ_ALL,CONF_2023_2024,97,-0.07268568830915893,1.4320374095989876,1.4339783599144416,-0.001355376823568788,,
OP12_REV,K200,KOSPI_KOSDAQ_ALL,STRESS_2025,49,-0.07268568830915893,1.1752035226976132,1.2077026320577517,-0.02765402650048121,,
OP12_REV,K200,KOSPI_KOSDAQ_ALL,STRESS_2026,29,-0.07268568830915893,4.454860701132957,4.468834572362268,-0.003136769512401827,,
OP12_REV,K200,KOSDAQ_PLUS_KOSPI_EX_K200,DISC_2016_2019,193,-0.06384392681497293,0.985752964597501,0.9821365312153753,0.0036687015023103564,,
OP12_REV,K200,KOSDAQ_PLUS_KOSPI_EX_K200,VAL_2020_2022,148,-0.06384392681497293,0.9768841564633657,0.9810558037626635,-0.004270360279360563,,
OP12_REV,K200,KOSDAQ_PLUS_KOSPI_EX_K200,CONF_2023_2024,97,-0.06384392681497293,1.1967047218881368,1.200210846939768,-0.002929816342747804,,
OP12_REV,K200,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,49,-0.06384392681497293,1.171722608133199,1.188827731165649,-0.01459827002886116,,
OP12_REV,K200,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,29,-0.06384392681497293,3.0446314104157057,3.158179890651609,-0.03729465571676527,,
OP12_REV,KOSDAQ,K200,DISC_2016_2019,193,-0.009427458635146223,0.9381025711504253,0.9380225576647084,8.529289672309925e-05,,
OP12_REV,KOSDAQ,K200,VAL_2020_2022,148,-0.009427458635146223,1.6528582346510847,1.6522550747480125,0.00036491932001636584,,
OP12_REV,KOSDAQ,K200,CONF_2023_2024,97,-0.009427458635146223,1.4647257716556443,1.4645756721902363,0.00010247615513603314,,
OP12_REV,KOSDAQ,K200,STRESS_2025,49,-0.009427458635146223,1.2946437349568194,1.300253870572862,-0.004333343192851169,,
OP12_REV,KOSDAQ,K200,STRESS_2026,29,-0.009427458635146223,6.034618581814686,6.022953444208187,0.0019330364377381226,,
OP12_REV,KOSDAQ,KOSPI_EX_K200,DISC_2016_2019,193,0.10720497312983489,0.969569283124715,0.9586332076867955,0.011279313018946802,,
OP12_REV,KOSDAQ,KOSPI_EX_K200,VAL_2020_2022,148,0.10720497312983489,2.116321673361364,2.102511314590367,0.006525642554641609,,
OP12_REV,KOSDAQ,KOSPI_EX_K200,CONF_2023_2024,97,0.10720497312983489,2.139634916540917,2.1503925442508667,-0.005027786575543924,,
OP12_REV,KOSDAQ,KOSPI_EX_K200,STRESS_2025,49,0.10720497312983489,1.3480612647921586,1.3349205611814476,0.009747853420250085,,
OP12_REV,KOSDAQ,KOSPI_EX_K200,STRESS_2026,29,0.10720497312983489,2.426482084261915,2.4138565869269337,0.00520321061378104,,
OP12_REV,KOSDAQ,KOSPI_ALL,DISC_2016_2019,193,0.0017773525478113315,0.9465830904668261,0.9465802384661234,3.012942795477258e-06,,
OP12_REV,KOSDAQ,KOSPI_ALL,VAL_2020_2022,148,0.0017773525478113315,2.022860782955846,2.0227105662332305,7.425954563022863e-05,,
OP12_REV,KOSDAQ,KOSPI_ALL,CONF_2023_2024,97,0.0017773525478113315,2.0408744390099267,2.0406406907496324,0.00011453338619293874,,
OP12_REV,KOSDAQ,KOSPI_ALL,STRESS_2025,49,0.0017773525478113315,1.2942319329647762,1.2935636135124495,0.0005163830649702605,,
OP12_REV,KOSDAQ,KOSPI_ALL,STRESS_2026,29,0.0017773525478113315,3.5332391577565367,3.5355096852734684,-0.0006426192554633836,,
OP12_REV,KOSDAQ,KOSPI_KOSDAQ_ALL,DISC_2016_2019,193,-0.06376321000814707,0.9546089894727124,0.9526685218055847,0.002032735589677981,,
OP12_REV,KOSDAQ,KOSPI_KOSDAQ_ALL,VAL_2020_2022,148,-0.06376321000814707,1.333324887407896,1.3452623571376914,-0.00895315901063154,,
OP12_REV,KOSDAQ,KOSPI_KOSDAQ_ALL,CONF_2023_2024,97,-0.06376321000814707,1.4320374095989876,1.4276710367366219,0.0030490634065128974,,
